	Orthogroup	Cr	Cr.expr	Crdist	Cs	Cs.expr	Csdist
1660	OG0009953	MSYJ187050.1	82.3857	49	Cs2g03870.1	90.4851	16419975
1661	OG0009955	MSYJ151110.1	0.0	190715	Cs3g07450.1	4.09955	189
1662	OG0009956	MSYJ054980.1	0.0	144596	Cs3g20700.1	0.0	298
1663	OG0009957	MSYJ133810.1	14.5714	342	Cs2g12740.3	7.57482	21220005
1664	OG0009960	MSYJ095420.1	1.32915	0	Cs5g13650.1	0.09424919999999999	0
1665	OG0009963	MSYJ112100.1	64.7737	177	orange1.1t00568.1	76.5138	60388832
1666	OG0009964	MSYJ143630.1	0.18698199999999998	-928	Cs8g02910.1	0.23940300000000003	11482208
1667	OG0009965	MSYJ107100.1	0.0	417	Cs5g09950.1	0.0	29292442
1668	OG0009966	MSYJ189660.1	42.5373	1046617	Cs4g04290.1	54.4012	17445210
1669	OG0009967	MSYJ278150.1	0.735729	-1033	Cs1g25170.1	0.9340809999999999	7
1670	OG0009969	MSYJ249440.1	19.6008	2697983	Cs3g20920.1	21.6303	1541
1671	OG0009970	MSYJ263550.1	39.0497	591	Cs7g10260.1	95.3782	25606571
1672	OG0009972	MSYJ219160.1	4.34795	121	Cs5g30790.1	2.6039	-135
1673	OG0009973	MSYJ210660.1	24.0996	282	Cs9g16820.1	12.2378	206
1674	OG0009975	MSYJ198680.1	0.807417	624072	Cs6g04310.1	0.325299	16131083
1675	OG0009977	MSYJ186730.1	10.4276	0	Cs2g04240.1	3.02576	18417255
1676	OG0009978	MSYJ254040.1	9.44691	3348220	Cs3g27400.1	13.1441	284
1677	OG0009979	MSYJ076110.1	20.2454	1487726	Cs6g09000.2	15.7537	-277
1678	OG0009980	MSYJ286970.1	70.8991	400519	orange1.1t00733.1	38.7409	78719721
1679	OG0009981	MSYJ070840.1	17.2216	0	Cs7g07820.2	39.7836	27410211
1680	OG0009983	MSYJ167410.1	7.5434	832	Cs9g05450.1	10.5244	15235496
1681	OG0009984	MSYJ020140.1	0.0822658	255	Cs8g16880.1	0.0	0
1682	OG0009985	MSYJ086410.1	58.1436	-536	Cs4g09460.2	42.9474	13598825
1683	OG0009986	MSYJ082300.1	14.1688	0	Cs1g05440.1	3.8921	23605557
1684	OG0009987	MSYJ254320.1	0.0	3166178	Cs3g27130.1	0.540387	0
1685	OG0009990	MSYJ094420.1	0.0	1674997	Cs6g12500.1	0.0	-430
1686	OG0009991	MSYJ231470.1	3.9033	2320260	Cs5g05360.1	6.0519300000000005	28751932
1687	OG0009992	MSYJ217570.1	86.7825	5885424	Cs5g32540.1	4.9511400000000005	0
1688	OG0009995	MSYJ043150.1	6.82068	2070454	Cs2g23440.1	6.62323	0
1689	OG0009997	MSYJ155180.1	4.07293	0	Cs7g13870.1	3.90127	22526289
1690	OG0009999	MSYJ018490.1	0.0	0	Cs7g18030.1	0.0799964	0
1691	OG0010001	MSYJ073990.1	2.6545099999999997	1043424	Cs4g01140.1	2.77685	12472674
1692	OG0010002	MSYJ038420.1	56.9226	21	Cs6g19450.1	173.53400000000002	223
1693	OG0010003	MSYJ084270.1	12.8417	-502	Cs2g24920.1	5.09656	735
1694	OG0010004	MSYJ001580.1	2.3199799999999997	468	Cs8g06780.1	0.9998040000000001	17966869
1695	OG0010005	MSYJ067570.1	8.49388	542	Cs3g14940.1	6.15951	-453
1696	OG0010007	MSYJ204240.1	0.0634842	0	Cs8g20000.1	0.0	0
1697	OG0010009	MSYJ061630.1	0.0	417209	Cs2g25600.1	0.222323	3155
1698	OG0010010	MSYJ176890.1	0.0	174	Cs5g11810.1	0.0	27240620
1699	OG0010011	MSYJ261770.1	12.1669	0	Cs7g08500.1	15.4116	26852555
1700	OG0010012	MSYJ046060.1	1.11751	2186390	orange1.1t04071.1	0.825118	0
1701	OG0010013	MSYJ106650.1	17.1106	-216	Cs5g09500.1	31.3899	29666049
1702	OG0010014	MSYJ043470.1	78.7125	0	Cs2g23910.1	124.495	0
1703	OG0010015	MSYJ270510.1	2.19699	775	Cs3g06160.1	0.764013	20506863
1704	OG0010018	MSYJ064430.1	160.702	2447	Cs3g18270.1	474.35	-2717
1705	OG0010019	MSYJ281720.1	240.14700000000002	-216	Cs7g19060.1	282.95099999999996	188
1706	OG0010020	MSYJ237540.1	57.0207	402109	Cs8g06870.1	38.857	17879512
1707	OG0010022	MSYJ105930.1	10.0397	3960987	Cs5g08820.1	16.7833	30285274
1708	OG0010023	MSYJ241890.1	23.1113	1322527	orange1.1t02719.1	7.06905	104
1709	OG0010026	MSYJ130260.1	0.0	532	orange1.1t01150.1	0.0	566
1710	OG0010027	MSYJ262210.1	65.6145	-11	Cs7g08940.1	94.4077	26592727
1711	OG0010029	MSYJ128380.1	0.00996616	0	Cs1g12690.1	0.0	0
1712	OG0010030	MSYJ028860.1	0.125619	0	Cs2g19950.1	0.0	0
1713	OG0010031	MSYJ197310.1	1.18622	155714	Cs8g14510.1	0.21589899999999998	-770
1714	OG0010032	MSYJ125010.1	19.8466	1098527	orange1.1t02863.2	51.2966	-69
1715	OG0010034	MSYJ123070.1	15.1332	-178	Cs4g06840.1	7.0957300000000005	15617958
1716	OG0010035	MSYJ176700.1	0.0	0	Cs5g11630.1	0.0	27413913
1717	OG0010036	MSYJ247090.1	1.54126	977774	orange1.1t04212.1	0.811721	0
1718	OG0010038	MSYJ104410.1	3.92875	0	Cs4g16950.1	4.90468	0
1719	OG0010039	MSYJ249950.1	25.36	0	Cs3g21480.1	21.0604	0
1720	OG0010040	MSYJ135880.1	9.22904	0	Cs2g17760.1	19.6563	0
1721	OG0010041	MSYJ204300.1	12.4641	-1854	Cs8g19940.1	9.78871	1883
1722	OG0010043	MSYJ187970.1	0.0	0	Cs2g02930.1	0.0	11060817
1723	OG0010044	MSYJ097070.1	10.0988	0	Cs8g11380.1	0.0	0
1724	OG0010045	MSYJ130510.1	0.0	-57	orange1.1t03432.1	3.14776	0
1725	OG0010049	MSYJ073000.1	0.318399	0	Cs8g03120.1	0.47614399999999996	12863210
1726	OG0010050	MSYJ050900.1	8.839039999999999	-1750	Cs7g30820.1	1.97957	1860
1727	OG0010051	MSYJ139720.1	27.7507	0	Cs9g04490.1	72.075	15957620
1728	OG0010052	MSYJ084730.1	0.0	-220	orange1.1t04792.1	0.0	85
1729	OG0010054	MSYJ019170.1	561.631	-12	Cs8g15890.1	87.28	-317
1730	OG0010056	MSYJ186780.1	10.763	650	Cs2g04170.1	2.2631900000000003	18031321
1731	OG0010057	MSYJ122300.1	0.0	-344	Cs4g06050.1	0.179171	16226403
1732	OG0010058	MSYJ034730.1	1.39056	-970	Cs6g15700.1	0.42788999999999994	-759
1733	OG0010059	MSYJ262610.1	3.33322	1778	Cs7g09370.1	1.1472	26233846
1734	OG0010060	MSYJ180670.1	38.1435	896777	Cs8g12850.1	34.755	0
1735	OG0010061	MSYJ049870.1	14.2619	1440	Cs7g31860.1	7.360310000000001	-1436
1736	OG0010062	MSYJ043320.1	31.6482	-828	Cs2g23600.1	9.313880000000001	-824
1737	OG0010063	MSYJ070980.1	0.652245	0	Cs7g07680.1	1.09466	27530369
1738	OG0010064	MSYJ108820.1	120.21	-109	orange1.1t00226.1	112.03200000000001	39052933
1739	OG0010065	MSYJ021190.1	2.0097099999999997	0	Cs3g20730.1	0.126434	0
1740	OG0010066	MSYJ177060.1	8.72397	1334	Cs5g11960.1	4.50472	27147541
1741	OG0010068	MSYJ190450.1	13.4959	2826392	Cs4g03490.1	3.92029	16206142
1742	OG0010070	MSYJ147480.1	0.126849	1146906	Cs4g19100.1	0.37707199999999996	0
1743	OG0010071	MSYJ008030.1	2.75236	0	Cs9g12560.1	15.1793	-99
1744	OG0010072	MSYJ245630.1	0.0	1079920	Cs8g04850.1	0.0	20018967
1745	OG0010074	MSYJ019270.1	9.67659	118	Cs8g15990.1	16.4011	0
1746	OG0010075	MSYJ041860.1	2.86349	752456	Cs1g14330.1	5.39105	406
1747	OG0010077	MSYJ244810.1	0.182029	1608129	Cs8g04020.1	0.0	18469920
1748	OG0010078	MSYJ085280.1	6.61862	1788956	Cs3g20290.1	3.3493	54
1749	OG0010080	MSYJ109020.1	13.4653	1750	orange1.1t00243.1	11.9946	40029875
1750	OG0010081	MSYJ114070.1	81.0587	320	Cs5g33670.1	10.6452	-46
1751	OG0010082	MSYJ203390.1	108.09100000000001	2026191	Cs8g20800.1	21.3465	16
1752	OG0010085	MSYJ245240.1	0.692933	1335478	Cs8g04470.1	0.145489	20313501
1753	OG0010086	MSYJ234160.1	6.7378800000000005	499	Cs5g02470.1	3.83345	9855769
1754	OG0010087	MSYJ159340.1	0.822606	214	Cs3g07110.1	0.980352	-132
1755	OG0010088	MSYJ129700.1	36.5541	0	Cs5g28650.1	26.7155	0
1756	OG0010090	MSYJ066210.1	21.1398	0	Cs3g16360.1	31.9426	1265
1757	OG0010091	MSYJ103680.1	0.134259	1285	Cs8g01740.1	0.10155	22225518
1758	OG0010092	MSYJ020310.1	11.924000000000001	0	Cs8g17040.1	16.7077	0
1759	OG0010094	MSYJ255510.1	57.2688	0	Cs3g25940.1	34.0587	-488
1760	OG0010096	MSYJ244970.1	2.96435	1506083	Cs8g04170.1	0.6992109999999999	19510535
1761	OG0010099	MSYJ070990.2	0.42893400000000004	-1101	Cs7g07670.1	0.09560139999999999	27537641
1762	OG0010100	MSYJ231220.1	29.2143	2546118	Cs5g05630.1	55.8665	30756718
1763	OG0010101	MSYJ262380.1	0.0	-936	Cs7g09110.1	0.0	26425151
1764	OG0010102	MSYJ159240.1	1.8165900000000001	0	orange1.1t04186.1	16.0647	0
1765	OG0010104	MSYJ191280.1	0.0	0	Cs2g28940.1	0.9824430000000001	0
1766	OG0010105	MSYJ225760.1	39.4311	0	Cs5g24800.1	111.993	0
1767	OG0010106	MSYJ284950.1	5.15881	-959	Cs7g25480.1	0.830881	-890
1768	OG0010109	MSYJ167230.1	8.2012	1983	Cs9g05640.1	6.00721	15120424
1769	OG0010110	MSYJ246560.1	15.110999999999999	1249	Cs8g05770.1	1.29906	19342616
1770	OG0010111	MSYJ264630.1	0.5137510000000001	1013	Cs7g11330.1	4.28195	24725996
1771	OG0010112	MSYJ036290.1	15.288	364	Cs6g17300.1	2.97875	376
1772	OG0010113	MSYJ099980.1	1.79545	0	Cs1g08920.1	74.2577	18789914
1773	OG0010116	MSYJ008910.1	22.6239	375	Cs5g25310.1	36.6908	-391
1774	OG0010117	MSYJ152380.1	0.231533	0	orange1.1t00066.1	0.289451	11829086
1775	OG0010118	MSYJ099420.1	67.0898	1134628	Cs1g08240.1	58.2932	20004522
1776	OG0010119	MSYJ019070.1	0.0734537	1128	Cs8g15780.1	1.25922	1131
1777	OG0010120	MSYJ026340.1	1.8037	0	Cs3g08950.1	1.7603900000000001	0
1778	OG0010121	MSYJ163140.1	60.4979	2526	Cs7g01190.1	76.3121	11290343
1779	OG0010122	MSYJ225510.1	130.409	2031	Cs5g24520.1	47.4446	2027
1780	OG0010123	MSYJ049960.1	5.025530000000001	-26	Cs7g31760.1	0.9174969999999999	387
1781	OG0010124	MSYJ168750.1	0.0	0	orange1.1t03546.1	0.0	0
1782	OG0010125	MSYJ219880.1	1.70829	-1598	Cs5g30030.1	1.35564	1643
1783	OG0010126	MSYJ102110.1	0.0	-376	Cs6g03710.1	0.0	16920632
1784	OG0010127	MSYJ140810.1	19.4588	195	Cs9g02670.1	24.3427	10156239
1785	OG0010128	MSYJ056710.1	0.0	0	Cs2g18940.1	12.2497	0
1786	OG0010130	MSYJ162250.1	7.04767	0	Cs7g02120.1	12.0793	31467590
1787	OG0010131	MSYJ031800.1	20.2391	-149	orange1.1t02217.1	11.6011	159
1788	OG0010133	MSYJ027000.1	35.0163	3539073	Cs2g21940.1	49.2961	727
1789	OG0010134	MSYJ021030.1	0.293381	851	Cs7g27650.1	0.0	-850
1790	OG0010135	MSYJ050110.1	7.25217	-913	Cs7g31610.1	3.01716	969
1791	OG0010137	MSYJ046080.1	9.67143	2255028	orange1.1t04073.1	8.22076	0
1792	OG0010142	MSYJ005500.1	34.3187	0	orange1.1t01259.1	22.5096	-17
1793	OG0010144	MSYJ232100.1	10.0244	1896079	Cs5g04710.1	14.3107	24891293
1794	OG0010145	MSYJ169430.1	104.96	-465	Cs1g04130.1	71.4825	25412787
1795	OG0010148	MSYJ017170.1	48.0341	4700697	Cs6g08210.1	31.9491	-1133
1796	OG0010149	MSYJ170630.1	5.47234	388	Cs7g24900.1	8.37514	221
1797	OG0010150	MSYJ119490.1	8.24845	924204	Cs6g21920.1	20.0022	-459
1798	OG0010152	MSYJ078570.1	188.005	430150	orange1.1t03468.1	42.0057	572
1799	OG0010153	MSYJ092570.1	132.407	953499	Cs5g07160.1	83.3413	31629153
1800	OG0010154	MSYJ196040.1	11.1911	0	Cs4g17990.1	20.4856	0
1801	OG0010155	MSYJ232330.1	30.6603	1698447	Cs5g04380.1	26.8944	22421779
1802	OG0010156	MSYJ042400.1	0.0	308936	Cs7g28250.1	0.0	-634
1803	OG0010158	MSYJ113600.1	36.2682	-150	orange1.1t01681.1	28.9579	170
1804	OG0010160	MSYJ237060.1	14.6122	841619	Cs6g03320.1	32.0507	17551261
1805	OG0010161	MSYJ221740.1	5.94362	0	orange1.1t01870.1	4.54228	0
1806	OG0010162	MSYJ217610.1	93.8544	1982006	Cs5g32500.1	87.8808	0
1807	OG0010163	MSYJ050500.1	29.9792	0	Cs7g31220.2	21.1636	0
1808	OG0010164	MSYJ162910.1	12.3962	0	Cs7g01420.1	1.34315	30109074
1809	OG0010165	MSYJ257300.1	0.0	0	Cs3g24080.1	0.0414259	266
1810	OG0010166	MSYJ218130.1	7.222810000000001	3335739	Cs5g31960.1	11.9008	-23
1811	OG0010169	MSYJ166560.1	133.878	-2670	Cs9g06440.2	62.5864	14511700
1812	OG0010170	MSYJ039400.1	11.4278	81	Cs3g05420.1	8.96159	21644795
1813	OG0010172	MSYJ001040.1	3.57562	727005	orange1.1t01028.1	0.835584	0
1814	OG0010173	MSYJ241030.1	1.2259799999999998	449134	Cs8g13070.1	0.215335	0
1815	OG0010175	MSYJ086010.1	1.9623099999999998	1240207	Cs4g09910.1	0.652805	13323620
1816	OG0010178	MSYJ017390.1	1.3251700000000002	4454732	Cs6g07900.1	0.210008	11290230
1817	OG0010179	MSYJ202050.1	0.0	370025	Cs5g24030.1	0.36788899999999997	153
1818	OG0010180	MSYJ171300.1	12.2224	0	Cs5g20670.1	7.2639	0
1819	OG0010183	MSYJ074100.1	0.0	1109997	Cs4g01250.1	0.0	18605269
1820	OG0010185	MSYJ046990.1	13.7508	3427254	Cs1g21480.1	4.90415	-190
1821	OG0010186	MSYJ155370.1	0.0736222	256	Cs7g13710.1	0.0601691	22624329
1822	OG0010188	MSYJ113980.1	1.63168	-465	Cs5g33760.1	0.230679	447
1823	OG0010192	MSYJ175870.1	34.8117	3852240	Cs5g10700.1	62.5958	28578191
1824	OG0010196	MSYJ233720.1	7.18142	-338	Cs5g02900.1	0.6207239999999999	12575418
1825	OG0010200	MSYJ233910.1	33.5737	-894	Cs5g02750.1	40.482	11481412
1826	OG0010202	MSYJ253330.1	11.1635	3806370	orange1.1t04022.1	20.225	-251
1827	OG0010203	MSYJ019610.1	3.2926900000000003	0	Cs8g16330.1	0.706128	0
1828	OG0010204	MSYJ031360.1	0.242313	6382513	orange1.1t02260.1	0.15185099999999999	0
1829	OG0010205	MSYJ261740.1	23.1673	611	Cs7g08470.1	55.8876	26872562
1830	OG0010206	MSYJ217810.1	122.71799999999999	1303594	Cs5g32300.1	1.68609	0
1831	OG0010207	MSYJ059680.1	3.2807199999999996	1942676	Cs2g27440.1	5.236269999999999	0
1832	OG0010208	MSYJ138600.1	4.38261	3898657	Cs1g13370.1	0.10741400000000001	0
1833	OG0010209	MSYJ063510.1	30.3881	4144615	Cs3g19200.1	9.458110000000001	497
1834	OG0010210	MSYJ284080.1	555.395	-91	Cs1g07330.1	11753.2	21245734
1835	OG0010211	MSYJ234270.1	78.7478	-507	Cs5g02380.1	1.83244	9449382
1836	OG0010212	MSYJ246460.1	5.02475	-2740	Cs8g05870.1	0.698679	19257200
1837	OG0010213	MSYJ047240.1	8.632719999999999	40	Cs1g21240.1	15.767999999999999	496
1838	OG0010214	MSYJ188780.1	0.336043	515	Cs2g02060.1	0.854403	30039613
1839	OG0010215	MSYJ187550.1	5.78925	231	Cs2g03380.1	17.9354	13735759
1840	OG0010216	MSYJ070630.1	20.8665	-215	Cs9g03350.1	41.3107	14794442
1841	OG0010217	MSYJ100710.1	6.1401	2257257	Cs6g06840.1	0.645379	12384090
1842	OG0010218	MSYJ050180.1	0.22750900000000002	-412	Cs7g31520.1	0.0	0
1843	OG0010219	MSYJ211430.1	19.0981	0	Cs9g17600.1	26.7469	729
1844	OG0010220	MSYJ070370.1	1.08769	0	Cs9g03060.1	1.9677099999999998	12754468
1845	OG0010221	MSYJ031190.1	3.91059	5861859	orange1.1t02276.1	6.091880000000001	0
1846	OG0010222	MSYJ012970.1	49.7497	0	Cs1g16790.1	17.5834	0
1847	OG0010223	MSYJ111770.1	16.6837	0	orange1.1t00537.1	11.159	57598003
1848	OG0010224	MSYJ208670.1	7.55468	2441050	Cs7g12140.1	19.8369	24126569
1849	OG0010227	MSYJ283370.1	0.0	204	Cs1g06500.1	0.0	22261164
1850	OG0010228	MSYJ123630.1	125.697	0	Cs4g07410.2	166.7	15216899
1851	OG0010229	MSYJ177010.1	0.0	34	Cs5g11910.1	0.0	27168751
1852	OG0010231	MSYJ074440.1	5.30463	871405	Cs4g01580.1	2.14911	19465343
1853	OG0010232	MSYJ052740.1	2.10744	422125	orange1.1t03837.1	0.412054	-945
1854	OG0010233	MSYJ097320.1	2.89676	931433	orange1.1t02626.1	0.13159	-318
1855	OG0010235	MSYJ134360.1	36.1917	1917	Cs2g13390.1	5.93534	847
1856	OG0010236	MSYJ161530.1	14.0853	1307	Cs7g02860.1	10.8839	10260863
1857	OG0010237	MSYJ120180.1	19.8361	501427	Cs6g21170.1	8.4574	0
1858	OG0010239	MSYJ066390.1	5.72611	-890	Cs3g16140.1	20.3522	901
1859	OG0010241	MSYJ000490.1	1.18455	779822	Cs3g04800.1	0.546566	22662570
1860	OG0010242	MSYJ252100.1	0.607189	-439	Cs5g26950.1	0.0	438
1861	OG0010244	MSYJ281510.1	10.8965	0	Cs7g19280.1	27.3251	0
1862	OG0010245	MSYJ197360.1	1.2337200000000001	4765	orange1.1t04597.1	0.16639	-2453
1863	OG0010246	MSYJ018580.1	16.8263	-626	Cs7g17850.1	18.878	556
1864	OG0010247	MSYJ100920.1	36.8586	2072828	Cs6g06510.1	16.6085	12699881
1865	OG0010248	MSYJ055320.1	0.0	263	Cs3g20430.1	0.0	-235
1866	OG0010249	MSYJ266650.1	0.0	-567	orange1.1t02025.1	0.0	-574
1867	OG0010250	MSYJ067220.1	0.061727199999999996	0	Cs3g15260.1	0.0	0
1868	OG0010251	MSYJ142900.1	5.2976	-241	Cs8g02190.1	5.1898800000000005	21918985
1869	OG0010253	MSYJ041670.1	0.0	1208577	orange1.1t00971.1	0.0	0
1870	OG0010255	MSYJ080170.1	0.21978699999999998	-513	Cs5g32580.1	0.0	490
1871	OG0010256	MSYJ176540.1	54.9713	-242	Cs5g11460.1	1.6713099999999999	27565882
1872	OG0010257	MSYJ081650.1	35.2319	1842955	Cs1g04780.1	48.6072	24474555
1873	OG0010258	MSYJ071050.1	2.07767	-1327	Cs7g07600.1	1.2910700000000002	27572573
1874	OG0010259	MSYJ007990.1	0.0	249	Cs9g12530.1	0.0	257
1875	OG0010260	MSYJ114010.1	3.2566200000000003	-86	Cs5g33730.3	1.53803	131
1876	OG0010261	MSYJ076660.1	0.0	888882	Cs6g02790.1	2.40369	18373149
1877	OG0010263	MSYJ129260.1	417.375	362	Cs5g28220.1	12.312999999999999	247
1878	OG0010265	MSYJ136270.1	20.2787	0	Cs7g01030.1	0.34155	16978611
1879	OG0010266	MSYJ145460.1	12.0664	301123	Cs7g29500.1	19.1547	2652
1880	OG0010267	MSYJ066670.1	17.3059	-750	Cs3g15800.1	14.8016	903
1881	OG0010269	MSYJ282230.1	9.24709	-12	Cs7g17480.1	20.1212	50
1882	OG0010272	MSYJ073480.1	23.2862	678565	Cs5g16480.1	39.0635	0
1883	OG0010273	MSYJ038730.1	67.9056	-314	Cs6g19760.1	50.8839	-116
1884	OG0010274	MSYJ081800.1	0.281327	1655220	Cs1g04950.1	0.68366	24274524
1885	OG0010275	MSYJ163030.1	1.46908	0	Cs7g01300.1	1.35324	22495852
1886	OG0010280	MSYJ061850.1	18.9554	232676	Cs2g25360.1	17.7024	0
1887	OG0010281	MSYJ281480.1	1.61713	1409814	Cs7g19330.1	0.5695600000000001	-144
1888	OG0010282	MSYJ061930.1	61.4743	185374	Cs2g25285.1	3.6636800000000003	-2699
1889	OG0010283	MSYJ235730.1	26.9807	1080810	Cs1g01060.1	28.9606	28700355
1890	OG0010284	MSYJ209020.1	0.0	2132105	Cs7g12480.1	0.0	23714209
1891	OG0010285	MSYJ196270.1	48.6545	-655	Cs4g18190.1	33.478	0
1892	OG0010286	MSYJ249350.1	15.2315	2753725	Cs7g27530.1	5.4767	-151
1893	OG0010288	MSYJ031930.1	0.692851	-236	orange1.1t02204.1	4.68975	28
1894	OG0010291	MSYJ235390.1	0.0	497	Cs2g14360.1	0.131104	0
1895	OG0010293	MSYJ096640.1	8.97418	506880	orange1.1t01183.1	35.1183	0
1896	OG0010294	MSYJ011890.1	53.3632	1809237	Cs1g17980.1	35.1945	-6973
1897	OG0010295	MSYJ007800.1	16.0181	0	orange1.1t03402.1	11.8425	0
1898	OG0010296	MSYJ162490.1	27.5308	-143	Cs7g01880.1	57.2837	31620470
1899	OG0010297	MSYJ130200.1	0.0	-45	orange1.1t01143.1	0.0	0
1900	OG0010300	MSYJ163040.1	0.27620700000000004	2423	Cs7g01290.1	0.172426	22039146
1901	OG0010302	MSYJ119970.1	44.3542	648600	Cs6g21400.1	118.40799999999999	-41
1902	OG0010303	MSYJ185310.1	48.3589	-862	Cs2g05660.1	34.1104	27675051
1903	OG0010304	MSYJ241040.1	19.595	438636	Cs8g13080.1	26.3307	-193
1904	OG0010307	MSYJ170480.1	11.7212	100	Cs7g24730.1	41.3567	216
1905	OG0010309	MSYJ232300.1	5.38586	1727542	Cs5g04410.1	6.24164	22694678
1906	OG0010310	MSYJ123740.1	19.9557	0	Cs4g07510.4	46.3389	15140647
1907	OG0010314	MSYJ092780.1	307.27099999999996	823168	Cs5g06920.1	190.826	31790522
1908	OG0010315	MSYJ269140.1	20.2628	1518	Cs3g03210.1	12.2993	25329375
1909	OG0010316	MSYJ186010.1	0.0761515	0	Cs2g04950.1	0.07272150000000001	23434011
1910	OG0010317	MSYJ159860.1	0.4939	1162	Cs7g04520.1	2.3412900000000003	20642673
1911	OG0010318	MSYJ032990.1	0.853792	0	Cs6g13790.1	0.0	-371
1912	OG0010319	MSYJ139980.1	68.5607	0	Cs9g04230.1	125.50200000000001	16116080
1913	OG0010320	MSYJ284210.1	30.7463	0	Cs1g07450.1	23.3406	21105929
1914	OG0010321	MSYJ249870.1	1.60191	-453	Cs3g21390.1	0.295066	-154
1915	OG0010322	MSYJ264380.1	0.0	408	Cs7g11070.1	0.0	24894247
1916	OG0010323	MSYJ013850.1	0.795751	0	Cs1g15700.1	0.0	0
1917	OG0010324	MSYJ037340.1	26.5117	-276	Cs6g18390.1	21.338	-135
1918	OG0010325	MSYJ219700.1	0.0	283	Cs5g30185.1	5.21242	-848
1919	OG0010326	MSYJ130580.1	79.0445	0	orange1.1t03425.1	57.3918	0
1920	OG0010327	MSYJ231620.1	7.80762	2208079	Cs5g05210.1	14.8247	27875754
1921	OG0010328	MSYJ115250.1	46.3383	421068	Cs5g33170.1	14.63	-798
1922	OG0010329	MSYJ160790.1	10.9605	627	Cs7g03570.1	31.0118	14466477
1923	OG0010330	MSYJ139610.1	10.4667	0	Cs9g04600.1	9.91283	15889609
1924	OG0010331	MSYJ034010.1	0.0	-148	Cs6g15010.1	0.367976	-148
1925	OG0010333	MSYJ177780.1	0.0	-371	Cs7g26190.1	0.0	-369
1926	OG0010334	MSYJ146690.1	1.15761	0	orange1.1t04195.1	0.832844	0
1927	OG0010335	MSYJ276990.1	0.678167	0	Cs9g12870.1	0.0	-5
1928	OG0010336	MSYJ183060.1	2.5981	1188	Cs2g08130.1	0.41589499999999996	25889274
1929	OG0010337	MSYJ269150.1	0.255911	-778	Cs3g03180.1	0.0	25348610
1930	OG0010338	MSYJ120970.1	1.54059	2365761	Cs4g04530.1	1.91262	17259114
1931	OG0010341	MSYJ029500.1	0.0	24	Cs8g11990.1	0.0	0
1932	OG0010343	MSYJ036360.1	133.565	-2303	Cs6g17360.1	34.6713	1668
1933	OG0010344	MSYJ245180.1	36.6142	1365401	Cs8g04410.1	21.0537	20346789
1934	OG0010345	MSYJ037500.1	0.028058299999999998	0	Cs6g18540.1	0.0	0
1935	OG0010348	MSYJ178860.1	30.8986	-1753	Cs3g07230.1	18.4177	-2207
1936	OG0010349	MSYJ113930.1	0.186437	-391	Cs5g33800.1	0.0	215
1937	OG0010350	MSYJ178340.1	8.87138	119	Cs7g26450.1	6.756480000000001	50
1938	OG0010351	MSYJ020150.1	77.2389	1857	Cs8g16890.1	25.4147	54
1939	OG0010354	MSYJ119880.1	6.8119	704703	Cs6g21490.1	4.40463	0
1940	OG0010355	MSYJ224210.1	24.4011	0	Cs7g28410.1	34.9736	0
1941	OG0010356	MSYJ160200.1	0.15923099999999998	968	Cs7g04190.1	0.09977749999999999	18790661
1942	OG0010357	MSYJ165380.1	5.73723	1840447	Cs9g07570.1	2.85383	13737699
1943	OG0010362	MSYJ119530.1	9.69908	905294	Cs6g21880.1	26.385	-402
1944	OG0010363	MSYJ131820.1	2.2124	3868559	Cs2g10630.1	1.46947	22827516
1945	OG0010364	MSYJ178030.1	13.8743	0	orange1.1t03754.1	11.815999999999999	0
1946	OG0010365	MSYJ167570.2	0.24971500000000002	162	Cs9g05270.1	0.13025799999999998	15347004
1947	OG0010367	MSYJ097380.1	0.510699	873796	orange1.1t02620.1	0.0	-1002
1948	OG0010369	MSYJ156700.1	164.018	776	Cs7g05880.2	203.354	28884950
1949	OG0010371	MSYJ210280.1	0.8070890000000001	0	Cs9g16370.1	0.26478	1202
1950	OG0010375	MSYJ174600.1	0.0126899	0	Cs2g16360.1	0.0	0
1951	OG0010376	MSYJ122670.1	128.406	-893	Cs4g06410.1	63.034	15963310
1952	OG0010377	MSYJ261110.1	43.2957	2814086	Cs2g15180.1	126.384	0
1953	OG0010378	MSYJ223780.1	50.3682	569	Cs7g28850.1	65.8436	-824
1954	OG0010380	MSYJ215000.1	74.3641	-1013	Cs5g18570.1	151.559	997
1955	OG0010384	MSYJ277980.1	3.15587	0	Cs1g25000.1	1.33474	0
1956	OG0010386	MSYJ161250.1	101.935	615	Cs7g03160.1	44.7999	11972722
1957	OG0010387	MSYJ217750.1	36.833	959256	Cs5g32360.1	10.2288	0
1958	OG0010388	MSYJ284920.1	0.0	0	orange1.1t04545.1	0.0	294
1959	OG0010391	MSYJ032470.1	20.6405	-210	Cs6g13290.1	15.3357	-241
1960	OG0010392	MSYJ114930.1	41.714	204	Cs7g15240.1	12.3499	-130
1961	OG0010394	MSYJ243710.1	8.999360000000001	544823	Cs3g10920.1	1.46567	0
1962	OG0010396	MSYJ281800.1	0.46235299999999996	0	Cs7g18880.1	0.8501719999999999	0
1963	OG0010398	MSYJ203500.1	0.269192	1986693	Cs8g20720.1	1.1861	-296
1964	OG0010399	MSYJ020650.1	0.307938	-406	Cs8g17410.1	1.8504599999999998	-397
