Orthogroup	Species	Gene	Expr
OG0000075	Cs	Cs1g04190.1	0.0355898
OG0000075	Cs	Cs2g19270.1	0
OG0000075	Cs	Cs2g22590.1	0
OG0000075	Cs	Cs3g09700.1	0
OG0000075	Cs	Cs3g09860.1	0
OG0000075	Cs	Cs5g08150.1	1.23799
OG0000075	Cs	Cs5g14930.1	0.072356
OG0000075	Cs	Cs5g20900.1	0
OG0000075	Cs	Cs5g21090.1	0
OG0000075	Cs	Cs6g08570.1	0.317459
OG0000075	Cs	Cs8g08690.1	0
OG0000075	Cs	Cs8g08950.1	0
OG0000075	Cs	Cs9g18810.1	0.316794
OG0000075	Cr	MSYJ230860.1	0
OG0000075	Cs	orange1.1t00003.1	0
OG0000075	Cs	orange1.1t00026.1	0
OG0000075	Cs	orange1.1t01590.1	0.0690776
OG0000075	Cs	orange1.1t02736.1	0
OG0000075	Cs	orange1.1t02786.1	0
OG0000075	Cs	orange1.1t03099.1	0
OG0000075	Cs	orange1.1t03612.1	14.5577
OG0000075	Cs	orange1.1t05316.1	0
OG0000076	Cs	Cs5g24560.1	0
OG0000076	Cs	Cs9g14840.1	0
OG0000076	Cr	MSYJ025740.1	0.221478
OG0000076	Cr	MSYJ025780.1	0
OG0000076	Cr	MSYJ244310.1	0
OG0000076	Cr	MSYJ288130.1	0.0524797
OG0000076	Cs	orange1.1t01372.1	0
OG0000076	Cs	orange1.1t01373.1	0
OG0000076	Cs	orange1.1t01376.1	0
OG0000076	Cs	orange1.1t01378.1	0
OG0000076	Cs	orange1.1t01383.1	0.0315864
OG0000076	Cs	orange1.1t01386.1	0
OG0000076	Cs	orange1.1t01412.1	0
OG0000076	Cs	orange1.1t01415.1	0
OG0000076	Cs	orange1.1t01418.1	0
OG0000076	Cs	orange1.1t01420.1	0
OG0000076	Cs	orange1.1t01423.1	0
OG0000076	Cs	orange1.1t01425.1	0
OG0000076	Cs	orange1.1t01428.1	0
OG0000076	Cs	orange1.1t01430.1	0.0772296
OG0000076	Cs	orange1.1t04978.1	0
OG0000076	Cs	orange1.1t04980.1	0
OG0000077	Cs	Cs1g02560.1	0
OG0000077	Cs	Cs1g25330.1	0.234938
OG0000077	Cs	Cs2g31110.1	0
OG0000077	Cs	Cs3g01030.1	0.121217
OG0000077	Cs	Cs3g08050.1	0.0362688
OG0000077	Cs	Cs3g09560.1	0.28639
OG0000077	Cs	Cs4g16620.1	0.630387
OG0000077	Cs	Cs6g01580.1	0.239355
OG0000077	Cs	Cs7g01010.1	0
OG0000077	Cs	Cs7g01020.1	0.0214584
OG0000077	Cs	Cs7g22710.1	6.00294
OG0000077	Cs	Cs8g11210.1	0
OG0000077	Cs	Cs9g05240.1	0
OG0000077	Cs	Cs9g11410.1	0
OG0000077	Cr	MSYJ173960.1	1.55714
OG0000077	Cs	orange1.1t01379.1	0
OG0000077	Cs	orange1.1t04314.1	0.143655
OG0000077	Cs	orange1.1t04482.1	0
OG0000077	Cs	orange1.1t04589.1	0
OG0000077	Cs	orange1.1t04765.1	0
OG0000077	Cs	orange1.1t04872.1	0.604674
OG0000077	Cs	orange1.1t05057.1	0.0337822
OG0000078	Cs	Cs5g14180.1	0
OG0000078	Cs	Cs5g14210.1	0.584795
OG0000078	Cs	Cs5g14230.1	0.433499
OG0000078	Cs	Cs5g14290.1	0
OG0000078	Cs	Cs5g14300.1	0
OG0000078	Cs	Cs5g14330.1	0
OG0000078	Cs	Cs5g25660.1	0
OG0000078	Cs	Cs5g25680.1	0.59605
OG0000078	Cs	Cs5g25700.1	0
OG0000078	Cs	Cs5g25740.1	0
OG0000078	Cs	Cs5g25760.1	0
OG0000078	Cs	Cs5g25770.1	0.14025
OG0000078	Cs	Cs5g25790.1	0.37544
OG0000078	Cs	Cs5g25800.1	0
OG0000078	Cs	Cs5g25810.1	0
OG0000078	Cs	Cs5g25820.1	0.216659
OG0000078	Cr	MSYJ008560.1	0.436902
OG0000078	Cr	MSYJ008570.1	0
OG0000078	Cr	MSYJ008630.1	0
OG0000078	Cr	MSYJ008660.1	0
OG0000078	Cr	MSYJ062610.1	0.0543488
OG0000079	Cs	Cs1g02030.1	0.060532
OG0000079	Cs	Cs1g02090.1	0.0465477
OG0000079	Cs	Cs1g02100.1	0
OG0000079	Cs	Cs1g02110.1	0
OG0000079	Cs	Cs6g01370.1	0.120246
OG0000079	Cs	Cs6g01380.1	0
OG0000079	Cs	Cs6g01450.1	0
OG0000079	Cs	Cs6g02260.1	5.55875
OG0000079	Cs	Cs6g02290.1	0
OG0000079	Cs	Cs6g05010.1	1.13975
OG0000079	Cs	Cs7g23120.1	0
OG0000079	Cs	Cs7g24640.1	0.0289285
OG0000079	Cs	Cs7g31240.1	0.0217189
OG0000079	Cr	MSYJ029790.1	0
OG0000079	Cr	MSYJ051720.1	0.166577
OG0000079	Cr	MSYJ103870.1	0
OG0000079	Cr	MSYJ158150.1	0.116809
OG0000079	Cr	MSYJ198580.1	0
OG0000079	Cr	MSYJ203100.1	7.11038
OG0000079	Cs	orange1.1t04505.1	0.159516
OG0000079	Cs	orange1.1t04616.1	0
OG0000080	Cs	Cs1g11870.1	0.139903
OG0000080	Cs	Cs1g16150.1	38.3868
OG0000080	Cs	Cs1g16160.1	0.0623571
OG0000080	Cs	Cs4g01370.1	0.0479208
OG0000080	Cs	Cs5g04360.1	99.6064
OG0000080	Cs	Cs5g08370.1	0.0452276
OG0000080	Cs	Cs6g03420.1	2.49977
OG0000080	Cs	Cs6g03440.1	0.694876
OG0000080	Cs	Cs6g03470.1	0.334058
OG0000080	Cs	Cs6g03490.1	0.758916
OG0000080	Cs	Cs7g07300.2	15.9567
OG0000080	Cr	MSYJ004860.1	1.98441
OG0000080	Cr	MSYJ013390.1	6.20203
OG0000080	Cr	MSYJ069470.1	67.3149
OG0000080	Cr	MSYJ071320.1	14.0356
OG0000080	Cr	MSYJ074240.1	0.343772
OG0000080	Cr	MSYJ105480.1	0.0334836
OG0000080	Cr	MSYJ190230.2	14.3848
OG0000080	Cr	MSYJ232350.1	143.042
OG0000081	Cs	Cs1g02060.1	0.568991
OG0000081	Cs	Cs2g24250.1	0
OG0000081	Cs	Cs4g12410.1	0
OG0000081	Cs	Cs5g16490.1	36.363
OG0000081	Cs	Cs5g20200.1	0
OG0000081	Cs	Cs6g02490.1	0
OG0000081	Cs	Cs7g17680.1	0
OG0000081	Cs	Cs7g20230.1	0
OG0000081	Cs	Cs9g05560.1	0
OG0000081	Cs	Cs9g10020.1	0
OG0000081	Cs	Cs9g16300.1	0
OG0000081	Cs	orange1.1t01096.1	0
OG0000081	Cs	orange1.1t01119.1	0
OG0000081	Cs	orange1.1t01226.1	0
OG0000081	Cs	orange1.1t01896.1	0.923147
OG0000081	Cs	orange1.1t03976.1	0
OG0000081	Cs	orange1.1t03988.1	0
OG0000081	Cs	orange1.1t04166.1	0
OG0000081	Cs	orange1.1t04201.1	0
OG0000081	Cs	orange1.1t05535.1	0
OG0000081	Cs	orange1.1t05637.1	0
OG0000082	Cr	MSYJ010080.1	0
OG0000082	Cr	MSYJ012830.1	0
OG0000082	Cr	MSYJ026880.1	0
OG0000082	Cr	MSYJ056240.1	0
OG0000082	Cr	MSYJ056250.1	0
OG0000082	Cr	MSYJ057240.1	0
OG0000082	Cr	MSYJ102800.1	0.0759823
OG0000082	Cr	MSYJ103440.1	0
OG0000082	Cr	MSYJ121900.1	0
OG0000082	Cr	MSYJ128960.1	0
OG0000082	Cr	MSYJ149550.1	0
OG0000082	Cr	MSYJ171770.1	0
OG0000082	Cr	MSYJ173500.1	0
OG0000082	Cr	MSYJ175460.1	0.722599
OG0000082	Cr	MSYJ194950.1	0
OG0000082	Cr	MSYJ199150.1	0
OG0000082	Cr	MSYJ199960.1	0
OG0000082	Cr	MSYJ234170.1	0.0937538
OG0000082	Cr	MSYJ235660.1	0
OG0000082	Cr	MSYJ285170.1	0.0248307
OG0000083	Cr	MSYJ068170.1	35.7374
OG0000083	Cr	MSYJ115200.1	90.6862
OG0000085	Cs	Cs1g04480.1	0
OG0000085	Cs	Cs1g04490.1	0
OG0000085	Cs	Cs1g04520.1	0
OG0000085	Cs	Cs1g13360.1	0
OG0000085	Cs	Cs2g27400.1	0
OG0000085	Cs	Cs4g14950.1	0
OG0000085	Cs	Cs6g02280.1	0
OG0000085	Cs	Cs6g20670.1	0
OG0000085	Cs	Cs8g11150.1	0
OG0000085	Cs	Cs8g13980.1	0
OG0000085	Cr	MSYJ024020.1	0
OG0000085	Cr	MSYJ081280.1	0
OG0000085	Cr	MSYJ081290.1	0
OG0000085	Cr	MSYJ081340.1	0
OG0000085	Cr	MSYJ081360.1	0
OG0000085	Cr	MSYJ138590.1	0
OG0000085	Cr	MSYJ171890.1	0
OG0000085	Cr	MSYJ194480.1	0
OG0000085	Cr	MSYJ249210.1	0
OG0000085	Cs	orange1.1t01322.1	0
OG0000086	Cs	Cs5g33930.1	0
OG0000086	Cs	Cs5g33950.1	0
OG0000086	Cs	Cs5g33960.1	0
OG0000086	Cs	Cs5g34260.1	0.0511288
OG0000086	Cs	Cs5g34280.1	0
OG0000086	Cs	Cs8g05530.1	0
OG0000086	Cs	Cs8g05580.1	0
OG0000086	Cs	Cs8g05610.1	0.359372
OG0000086	Cs	Cs8g05620.1	0.871827
OG0000086	Cs	Cs8g05670.1	4.91996
OG0000086	Cs	Cs8g05680.1	0
OG0000086	Cr	MSYJ150200.1	0
OG0000086	Cr	MSYJ194710.1	0
OG0000086	Cr	MSYJ246630.1	8.30305
OG0000086	Cr	MSYJ246710.1	2.41216
OG0000086	Cr	MSYJ246740.1	0
OG0000086	Cr	MSYJ247000.1	0.122531
OG0000086	Cs	orange1.1t01569.1	0
OG0000086	Cs	orange1.1t04625.1	1.01815
OG0000086	Cs	orange1.1t04626.1	0
OG0000087	Cs	Cs2g08910.1	0
OG0000087	Cs	Cs2g08920.1	0
OG0000087	Cs	Cs3g06050.1	0
OG0000087	Cs	Cs3g09580.1	0
OG0000087	Cs	Cs3g10050.1	0.0277026
OG0000087	Cs	Cs3g10090.1	0
OG0000087	Cs	Cs3g10110.1	0
OG0000087	Cs	Cs3g10140.1	0
OG0000087	Cs	Cs9g11950.1	0
OG0000087	Cs	Cs9g11990.1	0
OG0000087	Cs	Cs9g12040.1	0
OG0000087	Cs	Cs9g12070.1	0
OG0000087	Cs	Cs9g12120.1	0
OG0000087	Cs	Cs9g12160.1	0
OG0000087	Cs	Cs9g12220.1	0.0334831
OG0000087	Cs	Cs9g12240.1	0.162921
OG0000087	Cr	MSYJ243940.1	0
OG0000087	Cs	orange1.1t03601.1	0
OG0000087	Cs	orange1.1t04909.1	0.210955
OG0000088	Cs	Cs1g11270.1	0
OG0000088	Cs	Cs1g11310.1	0.293567
OG0000088	Cs	Cs1g11660.1	0
OG0000088	Cs	Cs1g11910.1	0
OG0000088	Cs	Cs1g11920.1	0
OG0000088	Cs	Cs1g11930.1	0.139547
OG0000088	Cs	Cs1g11960.1	0
OG0000088	Cs	Cs1g11970.1	0
OG0000088	Cs	Cs1g11980.1	0
OG0000088	Cs	Cs1g11990.1	0.0636441
OG0000088	Cs	Cs1g12010.1	0.176868
OG0000088	Cs	Cs1g12020.1	0
OG0000088	Cs	Cs1g14820.1	28.1838
OG0000088	Cs	Cs1g22400.1	6.29506
OG0000088	Cs	Cs2g24786.1	0.131025
OG0000088	Cr	MSYJ004900.1	0.675692
OG0000088	Cr	MSYJ168510.1	0
OG0000088	Cr	MSYJ224450.1	0.929777
OG0000088	Cs	orange1.1t05248.1	0.159106
OG0000089	Cs	Cs4g01420.1	0.0445373
OG0000089	Cs	Cs4g01430.1	0.228071
OG0000089	Cs	Cs7g18050.1	0.0337462
OG0000089	Cs	Cs7g18060.1	0.0434945
OG0000089	Cs	Cs7g18090.1	0
OG0000089	Cs	Cs7g18100.1	0
OG0000089	Cs	Cs7g18140.1	0.494425
OG0000089	Cs	Cs7g18150.1	0
OG0000089	Cs	Cs7g18160.1	0
OG0000089	Cs	Cs7g18190.1	0
OG0000089	Cs	Cs7g18230.1	0
OG0000089	Cs	Cs7g18240.1	0.0679642
OG0000089	Cs	Cs7g18260.1	0
OG0000089	Cs	Cs7g18270.1	0
OG0000089	Cs	Cs7g18280.1	0.282967
OG0000089	Cr	MSYJ018470.1	0.773739
OG0000089	Cr	MSYJ074290.1	0.0619714
OG0000089	Cr	MSYJ074300.1	3.88837
OG0000089	Cr	MSYJ083790.1	0
OG0000090	Cr	MSYJ001630.1	0
OG0000090	Cr	MSYJ094150.1	0
OG0000090	Cr	MSYJ094160.1	9.06011
OG0000090	Cr	MSYJ102310.1	0
OG0000090	Cr	MSYJ170160.1	0
OG0000090	Cr	MSYJ181010.1	0
OG0000090	Cr	MSYJ197420.1	0
OG0000090	Cr	MSYJ201700.1	0
OG0000090	Cr	MSYJ201710.1	0.818352
OG0000090	Cr	MSYJ201750.1	0
OG0000090	Cr	MSYJ201790.1	0
OG0000090	Cr	MSYJ215840.1	0.809851
OG0000090	Cr	MSYJ216080.1	0
OG0000090	Cr	MSYJ217490.1	0
OG0000090	Cr	MSYJ273440.1	0
OG0000090	Cr	MSYJ283420.1	0
OG0000091	Cs	Cs7g22590.1	16.7863
OG0000091	Cr	MSYJ152860.1	7.57053
OG0000092	Cs	Cs2g23430.1	24.9503
OG0000092	Cr	MSYJ043130.3	9.07671
OG0000092	Cr	MSYJ230070.1	9.38577
OG0000093	Cs	Cs2g10190.1	0
OG0000093	Cs	Cs2g10210.1	0
OG0000093	Cs	Cs3g03590.1	1.58263
OG0000093	Cs	Cs3g04900.1	0.0957039
OG0000093	Cr	MSYJ039010.1	0
OG0000093	Cr	MSYJ039030.1	0
OG0000093	Cr	MSYJ039050.1	0.201857
OG0000093	Cr	MSYJ039060.1	0.28995
OG0000093	Cr	MSYJ044840.1	0.124641
OG0000093	Cr	MSYJ223200.1	0.0499276
OG0000093	Cs	orange1.1t01950.1	0
OG0000093	Cs	orange1.1t01951.1	0
OG0000093	Cs	orange1.1t01952.1	0.0434351
OG0000093	Cs	orange1.1t01953.1	0
OG0000093	Cs	orange1.1t01955.1	0.128859
OG0000093	Cs	orange1.1t04173.1	0.500438
OG0000094	Cr	MSYJ136010.6	5.89893
OG0000095	Cs	Cs1g02070.1	0
OG0000095	Cs	Cs6g01270.1	0
OG0000095	Cs	Cs7g17410.1	0
OG0000095	Cs	Cs7g29740.1	0.795424
OG0000095	Cs	Cs7g29750.1	0.333878
OG0000095	Cs	Cs7g29760.1	6.73254
OG0000095	Cs	Cs7g29770.1	6.37941
OG0000095	Cr	MSYJ015900.1	0
OG0000095	Cr	MSYJ072260.1	0
OG0000095	Cr	MSYJ098450.1	0
OG0000095	Cr	MSYJ145220.1	0.947176
OG0000095	Cr	MSYJ145250.1	0.0176042
OG0000095	Cr	MSYJ208290.1	0
OG0000095	Cr	MSYJ282310.1	0
OG0000095	Cs	orange1.1t01456.1	0
OG0000095	Cs	orange1.1t05263.1	0
OG0000095	Cs	orange1.1t05536.1	0
OG0000095	Cs	orange1.1t05548.1	0
OG0000096	Cs	Cs2g09650.1	0
OG0000096	Cs	Cs2g09670.1	0
OG0000096	Cs	Cs2g10820.1	0.246488
OG0000096	Cs	Cs4g18130.1	0.0481757
OG0000096	Cs	Cs5g12660.1	0
OG0000096	Cs	Cs5g12680.1	0.0754802
OG0000096	Cs	Cs5g13790.1	0
OG0000096	Cs	Cs7g22300.1	0.586386
OG0000096	Cs	Cs7g26880.1	0
OG0000096	Cr	MSYJ044230.1	0.120274
OG0000096	Cs	orange1.1t03079.1	0.102955
OG0000096	Cs	orange1.1t03089.1	0
OG0000096	Cs	orange1.1t03092.1	0
OG0000096	Cs	orange1.1t03101.1	0
OG0000096	Cs	orange1.1t03104.1	0
OG0000096	Cs	orange1.1t03106.1	0.042529
OG0000096	Cs	orange1.1t03107.1	0
OG0000096	Cs	orange1.1t03804.1	0
OG0000096	Cs	orange1.1t03807.1	0
OG0000097	Cs	Cs8g13820.1	0.0357436
OG0000097	Cs	Cs8g13890.1	0
OG0000097	Cs	Cs8g13910.1	0.287269
OG0000097	Cs	Cs8g13940.1	0
OG0000097	Cs	Cs8g13950.1	0
OG0000097	Cs	Cs8g13960.1	0
OG0000097	Cs	Cs8g13970.1	0
OG0000097	Cs	Cs8g14000.1	0
OG0000097	Cs	Cs9g06250.1	0
OG0000097	Cr	MSYJ196850.1	0
OG0000097	Cr	MSYJ196870.1	0.455094
OG0000097	Cs	orange1.1t04762.1	0
OG0000097	Cs	orange1.1t04766.1	0.510935
OG0000097	Cs	orange1.1t04767.1	0.105198
OG0000097	Cs	orange1.1t04768.1	0.301265
OG0000097	Cs	orange1.1t05055.1	0.0736414
OG0000097	Cs	orange1.1t05265.1	0
OG0000097	Cs	orange1.1t05300.1	0
OG0000097	Cs	orange1.1t05415.1	0.305945
OG0000098	Cs	Cs1g09320.1	0.435603
OG0000098	Cs	Cs2g01890.1	2.39983
OG0000098	Cs	Cs2g15650.1	0.816688
OG0000098	Cs	Cs3g04010.1	0.181393
OG0000098	Cs	Cs3g04580.1	1.02748
OG0000098	Cs	Cs3g14010.1	0
OG0000098	Cs	Cs4g13400.1	0.133216
OG0000098	Cs	Cs5g16470.1	0.473777
OG0000098	Cs	Cs6g15750.1	0.615765
OG0000098	Cs	Cs7g10970.1	0.307179
OG0000098	Cs	Cs7g14040.1	1.48838
OG0000098	Cs	Cs7g14520.1	0.148198
OG0000098	Cs	Cs7g25500.1	0
OG0000098	Cs	Cs8g08900.1	0.252263
OG0000098	Cs	orange1.1t00949.1	0.881396
OG0000098	Cs	orange1.1t01017.1	0.577115
OG0000098	Cs	orange1.1t01344.1	0.053561
OG0000098	Cs	orange1.1t03553.1	0.076941
OG0000098	Cs	orange1.1t04951.1	0.0718833
OG0000099	Cs	Cs1g22180.1	6.73835
OG0000099	Cr	MSYJ029120.1	2.00039
OG0000099	Cr	MSYJ046290.1	11.459
OG0000099	Cr	MSYJ075100.1	6.72636
OG0000099	Cr	MSYJ079690.1	12.9297
OG0000099	Cr	MSYJ087360.1	7.17917
OG0000099	Cr	MSYJ091830.1	5.42047
OG0000099	Cr	MSYJ095650.1	5.70887
OG0000099	Cr	MSYJ108880.1	5.74253
OG0000099	Cr	MSYJ111240.1	2.04891
OG0000099	Cr	MSYJ139560.1	1.10371
OG0000099	Cr	MSYJ148490.1	10.1706
OG0000099	Cr	MSYJ174080.1	2.33055
OG0000099	Cr	MSYJ175900.1	2.209
OG0000099	Cr	MSYJ243650.1	11.2915
OG0000099	Cr	MSYJ250920.1	17.288
OG0000099	Cr	MSYJ276110.1	4.23591
OG0000099	Cr	MSYJ281290.1	2.04026
OG0000100	Cr	MSYJ006210.1	0
OG0000100	Cr	MSYJ015600.1	0
OG0000100	Cr	MSYJ057600.1	0.0287199
OG0000100	Cr	MSYJ080730.1	0
OG0000100	Cr	MSYJ151070.1	0
OG0000100	Cr	MSYJ154760.1	0
OG0000100	Cr	MSYJ155640.1	0
OG0000100	Cr	MSYJ181570.1	0
OG0000100	Cr	MSYJ194830.1	0
OG0000100	Cr	MSYJ196210.1	0
OG0000100	Cr	MSYJ199930.1	0.534226
OG0000100	Cr	MSYJ211830.1	0
OG0000100	Cr	MSYJ213550.1	0
OG0000100	Cr	MSYJ224330.1	0
OG0000100	Cr	MSYJ231100.1	0
OG0000100	Cr	MSYJ238240.1	0
OG0000100	Cr	MSYJ272990.1	0
OG0000100	Cr	MSYJ288030.1	0
OG0000101	Cr	MSYJ063090.1	23.6912
OG0000102	Cs	Cs1g26880.1	0
OG0000102	Cs	Cs2g28880.1	0
OG0000102	Cr	MSYJ008360.1	0
OG0000102	Cr	MSYJ058640.1	0
OG0000102	Cr	MSYJ062060.1	0
OG0000102	Cr	MSYJ073330.1	0
OG0000102	Cr	MSYJ083650.1	0
OG0000102	Cr	MSYJ119020.1	0
OG0000102	Cr	MSYJ126700.1	0
OG0000102	Cr	MSYJ202000.1	0
OG0000102	Cr	MSYJ202010.1	0
OG0000102	Cr	MSYJ253300.1	0
OG0000102	Cr	MSYJ279860.1	0
OG0000102	Cr	MSYJ279880.1	0
OG0000102	Cr	MSYJ279920.1	0
OG0000102	Cr	MSYJ279930.1	0
OG0000102	Cr	MSYJ287700.1	0
OG0000102	Cs	orange1.1t05788.1	0
OG0000103	Cs	Cs2g16950.1	34.8988
OG0000103	Cs	Cs8g04370.1	3.99453
OG0000103	Cr	MSYJ135170.1	13.1443
OG0000104	Cs	Cs1g07550.1	60.561
OG0000104	Cs	Cs2g13500.1	0.236393
OG0000104	Cs	Cs2g13510.1	19.5721
OG0000104	Cs	Cs2g13520.1	15.7966
OG0000104	Cs	Cs2g15080.1	0
OG0000104	Cs	Cs2g15120.1	1.38059
OG0000104	Cs	Cs2g31280.1	0
OG0000104	Cs	Cs5g06100.1	8.48045
OG0000104	Cs	Cs5g19630.1	5.33518
OG0000104	Cs	Cs6g18150.1	30.7286
OG0000104	Cs	Cs6g18160.1	0.918187
OG0000104	Cs	Cs6g18200.1	2.37865
OG0000104	Cr	MSYJ261060.1	0.155743
OG0000104	Cr	MSYJ286430.1	19.8688
OG0000104	Cs	orange1.1t00013.1	41.9988
OG0000104	Cs	orange1.1t03623.1	0
OG0000105	Cs	Cs3g09480.1	5.37543
OG0000105	Cs	Cs3g09600.1	0.628639
OG0000105	Cs	Cs3g10070.1	1.46586
OG0000105	Cs	Cs3g10130.1	0.103511
OG0000105	Cs	Cs9g11890.1	0
OG0000105	Cs	Cs9g11910.1	2.13837
OG0000105	Cs	Cs9g12110.1	7.62633
OG0000105	Cs	Cs9g12180.1	0.261458
OG0000105	Cs	Cs9g12280.1	0
OG0000105	Cr	MSYJ026140.1	1.2902
OG0000105	Cr	MSYJ100210.1	0.351077
OG0000105	Cr	MSYJ169770.1	0.0999484
OG0000105	Cr	MSYJ259880.1	9.65877
OG0000105	Cs	orange1.1t03060.1	0
OG0000105	Cs	orange1.1t04908.1	0.45898
OG0000105	Cs	orange1.1t05098.1	1.44909
OG0000105	Cs	orange1.1t05121.1	2.98326
OG0000105	Cs	orange1.1t05362.1	5.72217
OG0000106	Cs	Cs1g05960.1	0
OG0000106	Cs	Cs1g05970.1	0.0298115
OG0000106	Cs	Cs4g11120.1	0
OG0000106	Cs	Cs4g11380.1	7.20288
OG0000106	Cs	Cs4g11410.1	0.159317
OG0000106	Cs	Cs4g11440.1	0.405121
OG0000106	Cs	Cs4g11450.2	0.432631
OG0000106	Cs	Cs4g11520.1	0
OG0000106	Cs	Cs4g11560.1	0.0635678
OG0000106	Cr	MSYJ221160.1	0.55857
OG0000106	Cr	MSYJ228860.1	0
OG0000106	Cr	MSYJ282830.1	0.660867
OG0000106	Cr	MSYJ282890.1	0
OG0000106	Cs	orange1.1t00019.1	7.68231
OG0000106	Cs	orange1.1t01063.1	0.271269
OG0000107	Cs	Cs5g20910.1	25.6027
OG0000107	Cs	Cs5g20940.1	0.123677
OG0000107	Cs	Cs5g20960.1	1.03289
OG0000107	Cs	Cs5g20970.1	9.49073
OG0000107	Cs	Cs5g21000.1	34.2032
OG0000107	Cs	Cs5g21010.1	5.25352
OG0000107	Cs	Cs5g21050.1	0
OG0000107	Cs	Cs5g21070.1	1.85816
OG0000107	Cr	MSYJ011290.1	15.2294
OG0000107	Cr	MSYJ207440.1	28.1527
OG0000107	Cr	MSYJ207460.1	20.132
OG0000107	Cr	MSYJ207470.1	19.077
OG0000107	Cs	orange1.1t04575.1	2.17533
OG0000107	Cs	orange1.1t04576.1	0
OG0000107	Cs	orange1.1t04577.1	0.943551
OG0000107	Cs	orange1.1t04579.1	0.0893527
OG0000107	Cs	orange1.1t04581.1	0.798861
OG0000107	Cs	orange1.1t05639.1	0
OG0000108	Cs	Cs2g23960.1	0.18361
OG0000108	Cs	Cs4g13950.1	0
OG0000108	Cs	Cs4g14910.1	0
OG0000108	Cs	Cs5g16950.1	0.49984
OG0000108	Cs	Cs6g03200.1	0
OG0000108	Cs	Cs7g20980.1	0
OG0000108	Cs	Cs8g11090.1	0
OG0000108	Cs	Cs9g18930.1	0
OG0000108	Cs	orange1.1t00846.1	0
OG0000108	Cs	orange1.1t00953.1	0.175909
OG0000108	Cs	orange1.1t00977.1	0
OG0000108	Cs	orange1.1t01230.1	1.81298
OG0000108	Cs	orange1.1t02407.1	0.211283
OG0000108	Cs	orange1.1t02585.1	0
OG0000108	Cs	orange1.1t02957.1	0.32831
OG0000108	Cs	orange1.1t04116.1	0
OG0000108	Cs	orange1.1t04306.1	0
OG0000108	Cs	orange1.1t04501.1	4.88805
OG0000109	Cr	MSYJ006010.1	0
OG0000109	Cr	MSYJ014920.1	0.0567741
OG0000109	Cr	MSYJ014960.1	0
OG0000109	Cr	MSYJ045150.1	0
OG0000109	Cr	MSYJ095690.1	0
OG0000109	Cr	MSYJ168320.1	0.022589
OG0000109	Cr	MSYJ222660.2	0.667306
OG0000109	Cr	MSYJ240690.1	0.0818157
OG0000109	Cr	MSYJ240710.1	0.0520569
OG0000109	Cr	MSYJ265360.1	0.27123
OG0000109	Cr	MSYJ265370.1	0
OG0000109	Cr	MSYJ267510.1	0
OG0000109	Cr	MSYJ273370.1	0.21687
OG0000109	Cr	MSYJ287500.1	2.81804
OG0000109	Cr	MSYJ287530.2	0.848661
OG0000110	Cs	Cs5g02970.1	101.621
OG0000110	Cs	Cs8g12700.1	74.2915
OG0000110	Cs	Cs8g19220.1	42.6289
OG0000110	Cs	Cs9g10560.1	84.5468
OG0000110	Cr	MSYJ049670.1	24.8679
OG0000110	Cr	MSYJ173470.1	0
OG0000110	Cr	MSYJ180820.3	18.2926
OG0000110	Cr	MSYJ205040.1	45.8905
OG0000110	Cr	MSYJ233650.1	106.202
OG0000110	Cr	MSYJ239650.1	17.4945
OG0000111	Cr	MSYJ160010.1	23.4529
OG0000112	Cr	MSYJ005210.1	3.53231
OG0000112	Cr	MSYJ011230.1	3.17098
OG0000112	Cr	MSYJ011260.1	0.323628
OG0000112	Cr	MSYJ021830.1	4.37149
OG0000112	Cr	MSYJ021850.1	2.24982
OG0000112	Cr	MSYJ129090.1	3.57144
OG0000112	Cr	MSYJ130000.1	3.23262
OG0000112	Cr	MSYJ130030.1	3.04878
OG0000112	Cr	MSYJ130050.1	0.046553
OG0000112	Cr	MSYJ171210.1	0.306946
OG0000112	Cr	MSYJ171380.1	1.9563
OG0000112	Cr	MSYJ171450.1	1.3325
OG0000112	Cr	MSYJ171460.1	0
OG0000112	Cr	MSYJ171500.1	0.0869443
OG0000112	Cr	MSYJ171530.1	0.175458
OG0000112	Cr	MSYJ221100.1	11.0496
OG0000113	Cs	Cs9g18740.1	0.29928
OG0000113	Cr	MSYJ040310.1	0
OG0000113	Cr	MSYJ040400.1	0
OG0000113	Cr	MSYJ118250.1	0.0338523
OG0000113	Cr	MSYJ118280.1	0
OG0000113	Cr	MSYJ118300.1	0
OG0000113	Cr	MSYJ197980.1	0
OG0000113	Cr	MSYJ227930.1	0
OG0000113	Cs	orange1.1t02917.1	0.0160409
OG0000113	Cs	orange1.1t02918.1	0
OG0000113	Cs	orange1.1t02924.1	0
OG0000113	Cs	orange1.1t02926.1	0
OG0000113	Cs	orange1.1t02927.1	2.29326e-05
OG0000113	Cs	orange1.1t02930.1	0.0517598
OG0000113	Cs	orange1.1t02939.1	0.0235814
OG0000113	Cs	orange1.1t02946.1	0.0776796
OG0000113	Cs	orange1.1t04883.1	0.475052
OG0000114	Cs	Cs2g23310.1	59.5585
OG0000114	Cs	Cs6g10280.1	1062.85
OG0000114	Cs	Cs8g02660.1	4.42819
OG0000114	Cs	Cs9g02860.1	79.9706
OG0000114	Cs	Cs9g18600.1	258.806
OG0000114	Cr	MSYJ043010.1	11.5125
