Orthogroup	Species	Gene	TPM
OG0000858	Cs	Cs3g19660.2	6.36692
OG0000858	Cs	Cs3g19660.3	3.733
OG0000858	Cs	Cs3g19660.4	28.425
OG0000858	Cr	MSYJ085880.1	11.6525
OG0000858	Cr	MSYJ085880.2	11.6525
OG0000858	Cr	MSYJ085880.3	37.5855
OG0000858	Cr	MSYJ085880.4	37.5855
OG0000859	Cr	MSYJ015430.1	0.173081
OG0000859	Cr	MSYJ062230.1	0.181631
OG0000859	Cr	MSYJ102890.1	0
OG0000859	Cr	MSYJ152600.1	0
OG0000859	Cr	MSYJ217170.1	0.571439
OG0000859	Cr	MSYJ241580.1	0.172868
OG0000859	Cr	MSYJ275490.1	0
OG0000859	Cs	orange1.1t03139.1	1.50794
OG0000860	Cs	Cs7g16330.1	34.9222
OG0000860	Cs	Cs7g16330.2	1.69434
OG0000860	Cs	Cs7g16330.3	0.268506
OG0000860	Cs	Cs7g16330.4	0.177475
OG0000860	Cs	Cs7g16330.5	3.59525
OG0000860	Cs	Cs7g16340.1	17.5718
OG0000860	Cr	MSYJ090470.1	12.7413
OG0000860	Cr	MSYJ090470.2	12.7413
OG0000861	Cs	Cs2g28120.1	6.31947
OG0000861	Cs	Cs2g28120.2	2.31332
OG0000861	Cr	MSYJ059080.1	0.242419
OG0000861	Cr	MSYJ059080.2	6.17181
OG0000861	Cr	MSYJ059080.3	0.396312
OG0000861	Cr	MSYJ059080.4	0.396312
OG0000861	Cr	MSYJ059080.5	0.0647737
OG0000861	Cr	MSYJ059080.6	0.0647737
OG0000862	Cs	Cs8g18490.1	1.94907
OG0000862	Cr	MSYJ205690.1	0.485596
OG0000862	Cr	MSYJ205690.2	0.485596
OG0000862	Cr	MSYJ205690.3	0.485596
OG0000862	Cr	MSYJ205690.4	0.485596
OG0000862	Cr	MSYJ205690.5	0.485596
OG0000862	Cr	MSYJ205690.6	0.485596
OG0000862	Cr	MSYJ205690.7	0.485596
OG0000863	Cs	Cs1g23620.1	0
OG0000863	Cs	Cs1g23620.2	3.63045
OG0000863	Cs	Cs1g23620.3	0.630101
OG0000863	Cs	Cs1g23620.4	30.0589
OG0000863	Cs	Cs1g23620.5	2.16975
OG0000863	Cr	MSYJ276600.1	1.2776
OG0000863	Cr	MSYJ276600.2	25.2496
OG0000863	Cr	MSYJ276600.3	25.2496
OG0000864	Cs	Cs5g10290.1	52.9482
OG0000864	Cr	MSYJ175450.1	6.79811
OG0000864	Cr	MSYJ175450.2	6.79811
OG0000864	Cr	MSYJ175450.3	6.79811
OG0000864	Cr	MSYJ175450.4	6.79811
OG0000864	Cr	MSYJ175450.5	6.79811
OG0000864	Cr	MSYJ175450.6	6.79811
OG0000864	Cr	MSYJ175450.7	6.79811
OG0000865	Cs	Cs8g15820.1	2.43355
OG0000865	Cr	MSYJ019120.1	0.384383
OG0000865	Cr	MSYJ019120.2	0.590874
OG0000865	Cr	MSYJ019120.3	0.384383
OG0000865	Cr	MSYJ019120.4	0.384383
OG0000865	Cr	MSYJ019120.5	0.590874
OG0000865	Cr	MSYJ019120.6	0.384383
OG0000865	Cr	MSYJ019120.7	0.590874
OG0000866	Cs	Cs5g32430.1	0
OG0000866	Cs	Cs8g13270.1	0
OG0000866	Cs	Cs8g14330.1	0
OG0000866	Cr	MSYJ217680.1	0
OG0000866	Cr	MSYJ228010.1	12.7755
OG0000866	Cr	MSYJ245330.1	0
OG0000866	Cr	MSYJ269260.1	0
OG0000866	Cr	MSYJ277670.1	68.7092
OG0000867	Cs	Cs4g12230.1	0.39424
OG0000867	Cs	Cs8g14640.1	0.76125
OG0000867	Cr	MSYJ080900.1	0
OG0000867	Cr	MSYJ094880.1	0
OG0000867	Cr	MSYJ228350.1	0
OG0000867	Cr	MSYJ228360.1	0
OG0000867	Cr	MSYJ228380.1	0
OG0000867	Cr	MSYJ228390.1	0
OG0000868	Cs	Cs5g22840.2	2.20833
OG0000868	Cr	MSYJ173150.10	5.33812
OG0000868	Cr	MSYJ173150.11	0
OG0000868	Cr	MSYJ173150.5	0.25946
OG0000868	Cr	MSYJ173150.6	5.33812
OG0000868	Cr	MSYJ173150.7	0.25946
OG0000868	Cr	MSYJ173150.8	5.33812
OG0000868	Cr	MSYJ173150.9	0
OG0000869	Cr	MSYJ004290.1	0
OG0000869	Cr	MSYJ004400.1	2.07392
OG0000869	Cr	MSYJ041400.1	1.79944
OG0000869	Cr	MSYJ042810.1	0
OG0000869	Cr	MSYJ146220.1	0.649272
OG0000869	Cr	MSYJ199290.1	0
OG0000869	Cr	MSYJ240580.1	0
OG0000869	Cr	MSYJ268460.1	0
OG0000870	Cr	MSYJ112980.1	61.4694
OG0000870	Cr	MSYJ142130.1	0.592689
OG0000870	Cr	MSYJ142130.2	0.592689
OG0000870	Cr	MSYJ142130.3	0.592689
OG0000870	Cr	MSYJ142130.4	0
OG0000870	Cr	MSYJ142130.5	0.592689
OG0000870	Cr	MSYJ142130.6	0.592689
OG0000870	Cs	orange1.1t01753.1	235.467
OG0000871	Cr	MSYJ039170.1	0
OG0000871	Cr	MSYJ086630.1	0
OG0000871	Cr	MSYJ088470.1	0
OG0000871	Cr	MSYJ096760.1	0
OG0000871	Cr	MSYJ150470.1	0
OG0000871	Cr	MSYJ159270.1	0
OG0000871	Cr	MSYJ200530.1	0
OG0000871	Cr	MSYJ213640.1	0
OG0000872	Cs	Cs7g15360.1	8.91824e-10
OG0000872	Cs	Cs7g15360.2	13.2561
OG0000872	Cs	Cs7g15360.3	0.147415
OG0000872	Cs	Cs7g15360.4	0.438132
OG0000872	Cr	MSYJ114820.1	1.13631
OG0000872	Cr	MSYJ114820.2	1.13631
OG0000872	Cr	MSYJ114820.3	1.13631
OG0000872	Cr	MSYJ114820.4	1.13631
OG0000873	Cs	Cs1g06400.1	9.86139
OG0000873	Cs	Cs1g06400.2	3.22357
OG0000873	Cs	Cs1g06400.3	1.82264
OG0000873	Cr	MSYJ283270.1	1.83064
OG0000873	Cr	MSYJ283270.2	0
OG0000873	Cr	MSYJ283270.3	1.93412
OG0000873	Cr	MSYJ283270.4	1.83064
OG0000873	Cr	MSYJ283270.5	1.83064
OG0000874	Cs	Cs8g16020.1	25.8748
OG0000874	Cr	MSYJ019310.1	1.94593
OG0000874	Cr	MSYJ019310.2	1.94593
OG0000874	Cr	MSYJ019310.3	1.94593
OG0000874	Cr	MSYJ019310.4	1.94593
OG0000874	Cr	MSYJ019310.5	1.94593
OG0000874	Cr	MSYJ019310.6	1.94593
OG0000874	Cr	MSYJ019310.7	1.94593
OG0000875	Cs	Cs5g29590.1	6.62388
OG0000875	Cr	MSYJ220290.1	1.22274
OG0000875	Cr	MSYJ220290.2	1.22274
OG0000875	Cr	MSYJ220290.3	1.22274
OG0000875	Cr	MSYJ220290.4	1.22274
OG0000875	Cr	MSYJ220290.6	1.22274
OG0000875	Cr	MSYJ220290.7	1.22274
OG0000875	Cr	MSYJ220290.8	1.22274
OG0000876	Cs	Cs3g10440.1	6.13469
OG0000876	Cs	Cs3g10440.2	4.25672
OG0000876	Cs	Cs3g10440.3	0.528357
OG0000876	Cr	MSYJ259240.1	0
OG0000876	Cr	MSYJ259240.2	0.333789
OG0000876	Cr	MSYJ259240.3	2.96807
OG0000876	Cr	MSYJ259240.4	78.0251
OG0000876	Cr	MSYJ259240.5	0
OG0000877	Cs	Cs3g08330.1	2.44103e-05
OG0000877	Cs	Cs3g08330.2	1.17858
OG0000877	Cs	Cs3g08330.3	1.85559
OG0000877	Cs	Cs3g08330.4	0.761654
OG0000877	Cr	MSYJ015390.1	1.65611
OG0000877	Cr	MSYJ015390.2	1.65611
OG0000877	Cr	MSYJ015390.3	1.65611
OG0000877	Cr	MSYJ175230.1	3.86642e-05
OG0000878	Cs	Cs8g19670.1	14.9422
OG0000878	Cs	Cs8g19670.2	15.6686
OG0000878	Cs	Cs8g19670.3	3.23597
OG0000878	Cr	MSYJ204580.1	25.68
OG0000878	Cr	MSYJ204580.2	0.437302
OG0000878	Cr	MSYJ204580.3	0.437302
OG0000878	Cr	MSYJ204580.4	0.437302
OG0000878	Cr	MSYJ204580.5	0.437302
OG0000879	Cs	Cs2g22410.1	1.28284
OG0000879	Cs	Cs2g22450.1	0.0548413
OG0000879	Cr	MSYJ044180.1	0
OG0000879	Cr	MSYJ053350.1	0
OG0000879	Cr	MSYJ073070.1	0
OG0000879	Cr	MSYJ148850.1	2.75986
OG0000879	Cr	MSYJ237830.1	0.699919
OG0000879	Cs	orange1.1t03360.1	0
OG0000880	Cs	Cs5g01980.1	8.62428
OG0000880	Cr	MSYJ234650.1	2.02774
OG0000880	Cr	MSYJ234650.2	2.02774
OG0000880	Cr	MSYJ234650.3	2.02774
OG0000880	Cr	MSYJ234650.4	2.02774
OG0000880	Cr	MSYJ234650.5	2.02774
OG0000880	Cr	MSYJ234650.6	2.02774
OG0000880	Cr	MSYJ234650.7	2.02774
OG0000881	Cs	Cs8g04290.1	4.18965
OG0000881	Cs	Cs8g04290.2	9.65628
OG0000881	Cs	Cs8g04290.3	0
OG0000881	Cs	Cs8g04290.4	0.000121154
OG0000881	Cr	MSYJ245060.1	6.51901
OG0000881	Cr	MSYJ245060.2	6.51901
OG0000881	Cr	MSYJ245060.3	33.48
OG0000881	Cr	MSYJ245060.4	0
OG0000882	Cs	Cs1g24020.1	123.458
OG0000882	Cs	Cs2g09060.1	0
OG0000882	Cs	Cs3g02830.1	0
OG0000882	Cs	Cs7g28760.1	0
OG0000882	Cs	Cs9g13240.1	0
OG0000882	Cr	MSYJ277010.1	131.007
OG0000882	Cs	orange1.1t02363.1	0
OG0000882	Cs	orange1.1t05800.1	0
OG0000883	Cs	Cs2g06820.1	19.5318
OG0000883	Cs	Cs2g06820.2	0
OG0000883	Cs	Cs2g06820.3	3.15481
OG0000883	Cr	MSYJ184290.1	2.77514
OG0000883	Cr	MSYJ184290.2	2.77514
OG0000883	Cr	MSYJ184290.3	2.77514
OG0000883	Cr	MSYJ184290.4	2.77514
OG0000883	Cr	MSYJ184290.5	2.77514
OG0000884	Cs	Cs2g03100.1	24.4148
OG0000884	Cr	MSYJ187810.1	1.99639
OG0000884	Cr	MSYJ187810.2	1.99639
OG0000884	Cr	MSYJ187810.3	1.99639
OG0000884	Cr	MSYJ187810.4	1.99639
OG0000884	Cr	MSYJ187810.5	1.99639
OG0000884	Cr	MSYJ187810.6	1.99639
OG0000884	Cr	MSYJ187810.7	1.99639
OG0000885	Cs	Cs4g06380.1	12.9169
OG0000885	Cs	Cs4g06380.2	0
OG0000885	Cr	MSYJ122640.1	3.75355
OG0000885	Cr	MSYJ122640.3	3.3307
OG0000885	Cr	MSYJ122640.4	0.199255
OG0000885	Cr	MSYJ122640.5	0.199255
OG0000885	Cr	MSYJ122640.6	0.199255
OG0000885	Cr	MSYJ122640.7	3.75355
OG0000886	Cs	Cs7g13410.1	20.7344
OG0000886	Cs	Cs7g13410.2	1.26642
OG0000886	Cr	MSYJ209870.1	2.84156
OG0000886	Cr	MSYJ209870.2	2.84156
OG0000886	Cr	MSYJ209870.3	2.84156
OG0000886	Cr	MSYJ209870.4	2.84156
OG0000886	Cr	MSYJ209870.5	2.84156
OG0000886	Cr	MSYJ209870.6	2.84156
OG0000887	Cs	Cs7g03920.1	2.59196
OG0000887	Cs	Cs7g03920.2	0.197589
OG0000887	Cr	MSYJ160450.1	1.43344
OG0000887	Cr	MSYJ160450.2	0.499861
OG0000887	Cr	MSYJ160450.3	1.43344
OG0000887	Cr	MSYJ160450.4	1.43344
OG0000887	Cr	MSYJ160450.5	0
OG0000887	Cr	MSYJ160450.6	0.499861
OG0000888	Cs	Cs2g03970.1	2.60923
OG0000888	Cs	Cs2g03970.2	3.39502
OG0000888	Cs	Cs2g03970.3	0
OG0000888	Cr	MSYJ186970.1	6.36201
OG0000888	Cr	MSYJ186970.2	0.00776776
OG0000888	Cr	MSYJ186970.3	0.00483381
OG0000888	Cr	MSYJ186970.4	0.00898208
OG0000888	Cr	MSYJ186970.5	0.00411458
OG0000889	Cs	Cs8g05760.1	5.76695
OG0000889	Cs	Cs8g05760.2	59.0175
OG0000889	Cs	Cs8g05760.3	10.5614
OG0000889	Cs	Cs8g05760.4	0.126252
OG0000889	Cr	MSYJ246570.1	3.11355
OG0000889	Cr	MSYJ246570.2	11.5567
OG0000889	Cr	MSYJ246570.3	11.5567
OG0000889	Cr	MSYJ246570.4	11.5567
OG0000890	Cs	Cs5g33750.1	131.373
OG0000890	Cs	Cs5g33750.2	9.84498
OG0000890	Cs	Cs5g33750.3	0.821252
OG0000890	Cr	MSYJ113990.1	0.286467
OG0000890	Cr	MSYJ113990.2	0.286467
OG0000890	Cr	MSYJ113990.3	36.731
OG0000890	Cr	MSYJ113990.4	36.731
OG0000890	Cr	MSYJ113990.5	36.731
OG0000891	Cs	Cs4g10620.1	55.5077
OG0000891	Cs	Cs4g11030.1	12.9347
OG0000891	Cs	Cs4g11050.1	0
OG0000891	Cr	MSYJ144830.1	2.41759
OG0000891	Cr	MSYJ144830.2	3.80689e-08
OG0000891	Cr	MSYJ144830.3	1.41416
OG0000891	Cr	MSYJ144830.4	0
OG0000891	Cr	MSYJ144830.5	21.7465
OG0000892	Cs	Cs4g07740.1	103.834
OG0000892	Cs	Cs4g07740.2	0
OG0000892	Cr	MSYJ124010.1	6.06341
OG0000892	Cr	MSYJ124010.2	6.21677
OG0000892	Cr	MSYJ124010.3	2.26504
OG0000892	Cr	MSYJ124010.4	6.21677
OG0000892	Cr	MSYJ124010.5	2.39435
OG0000892	Cr	MSYJ124010.6	6.21677
OG0000893	Cs	Cs4g19110.2	7.41377
OG0000893	Cs	Cs4g19110.3	0.501723
OG0000893	Cs	Cs4g19110.4	1.67701
OG0000893	Cs	Cs4g19110.5	0
OG0000893	Cr	MSYJ147490.1	1.78668
OG0000893	Cr	MSYJ147490.2	1.78668
OG0000893	Cr	MSYJ147490.3	1.78668
OG0000893	Cr	MSYJ147490.5	1.78668
OG0000894	Cs	Cs7g22370.1	9.51193
OG0000894	Cs	Cs7g22370.2	22.1234
OG0000894	Cr	MSYJ152780.1	17.7976
OG0000894	Cr	MSYJ152780.2	0
OG0000894	Cr	MSYJ152780.3	0
OG0000894	Cr	MSYJ152780.4	0
OG0000894	Cr	MSYJ152780.5	0.0877589
OG0000894	Cr	MSYJ152780.6	0
OG0000895	Cs	Cs9g17490.1	1.73546
OG0000895	Cs	Cs9g17490.2	0
OG0000895	Cs	Cs9g17490.3	11.6867
OG0000895	Cs	Cs9g17490.4	34.1678
OG0000895	Cr	MSYJ211330.1	0
OG0000895	Cr	MSYJ211330.2	25.2908
OG0000895	Cr	MSYJ211330.3	25.2908
OG0000895	Cr	MSYJ211330.4	0
OG0000896	Cs	Cs8g17380.1	3.24345
OG0000896	Cs	Cs8g17380.2	45.0014
OG0000896	Cs	Cs8g17380.3	1.01715
OG0000896	Cs	Cs8g17380.4	0
OG0000896	Cr	MSYJ020620.1	9.83621
OG0000896	Cr	MSYJ020620.2	9.83621
OG0000896	Cr	MSYJ020620.3	9.83621
OG0000896	Cs	orange1.1t05435.1	0
OG0000897	Cs	Cs2g23640.1	9.32267
OG0000897	Cs	Cs2g23640.2	26.1113
OG0000897	Cr	MSYJ043330.1	4.3624
OG0000897	Cr	MSYJ043330.2	0.000367366
OG0000897	Cr	MSYJ043330.3	6.38346
OG0000897	Cr	MSYJ043330.4	6.38346
OG0000897	Cr	MSYJ043330.5	9.98341
OG0000897	Cr	MSYJ141060.1	41.42
OG0000898	Cs	Cs8g16700.1	30.6912
OG0000898	Cs	Cs8g16700.2	23.9639
OG0000898	Cs	Cs8g16700.3	19.5081
OG0000898	Cs	Cs8g16700.4	0.511138
OG0000898	Cs	Cs8g16700.5	0
OG0000898	Cr	MSYJ019960.1	2.79613
OG0000898	Cr	MSYJ019960.2	25.4024
OG0000898	Cr	MSYJ019960.3	25.4024
OG0000899	Cs	Cs2g13980.1	0.799947
OG0000899	Cs	Cs2g13980.2	16.8262
OG0000899	Cr	MSYJ061340.1	0.922852
OG0000899	Cr	MSYJ061340.2	0.450372
OG0000899	Cr	MSYJ061340.3	1.5723
OG0000899	Cr	MSYJ061340.4	1.09509
OG0000899	Cr	MSYJ061340.5	0.331352
OG0000899	Cr	MSYJ097020.1	0.682161
OG0000900	Cs	Cs4g16930.1	5.73479
OG0000900	Cr	MSYJ029370.1	0.0835049
OG0000900	Cr	MSYJ029370.2	1.55313
OG0000900	Cr	MSYJ029370.3	0.000481709
OG0000900	Cr	MSYJ029370.4	0.000481709
OG0000900	Cr	MSYJ029370.5	4.9611e-08
OG0000900	Cr	MSYJ029370.6	4.9611e-08
OG0000900	Cr	MSYJ029370.7	4.9611e-08
OG0000901	Cs	Cs7g06920.1	0.0617016
OG0000901	Cs	Cs7g06950.1	0
OG0000901	Cs	Cs7g06960.1	0.229973
OG0000901	Cs	Cs7g06980.1	0.03827
OG0000901	Cs	Cs7g07000.1	0
OG0000901	Cr	MSYJ071600.1	0.101622
OG0000901	Cr	MSYJ071610.1	0.197848
OG0000901	Cr	MSYJ071640.1	0.36821
OG0000902	Cr	MSYJ112970.1	5.93527e-09
OG0000902	Cr	MSYJ112970.2	0.0234268
OG0000902	Cr	MSYJ112970.3	0.348051
OG0000902	Cr	MSYJ112970.4	0.0294925
OG0000902	Cr	MSYJ112970.5	0.339978
OG0000902	Cr	MSYJ112970.6	5.93527e-09
OG0000902	Cr	MSYJ112970.7	4.55671
OG0000902	Cs	orange1.1t01754.1	6.31
OG0000903	Cs	Cs3g08970.1	0
OG0000903	Cs	Cs3g08980.1	0
OG0000903	Cs	Cs3g08990.1	0
OG0000903	Cr	MSYJ026360.1	0
OG0000903	Cr	MSYJ026370.1	0
OG0000903	Cr	MSYJ026380.1	0
OG0000903	Cr	MSYJ026390.1	0
OG0000903	Cs	orange1.1t05686.1	0
OG0000904	Cs	Cs5g05050.1	0
OG0000904	Cs	Cs5g05050.2	5.3208
OG0000904	Cs	Cs5g05050.3	37.5437
OG0000904	Cs	Cs5g05050.4	114.628
OG0000904	Cs	Cs5g05050.6	8.70673
OG0000904	Cr	MSYJ231760.1	2.12106
OG0000904	Cr	MSYJ231760.2	64.2114
OG0000904	Cr	MSYJ231760.3	50.6541
OG0000905	Cs	Cs3g17190.1	20.0231
OG0000905	Cs	Cs3g17190.2	7.63789
OG0000905	Cs	Cs3g17190.3	1.82303
OG0000905	Cs	Cs3g17190.4	1.60584
OG0000905	Cs	Cs3g17190.5	19.6136
OG0000905	Cr	MSYJ065390.1	3.23497
OG0000905	Cr	MSYJ065390.2	3.23497
OG0000905	Cr	MSYJ065390.3	3.7123
OG0000906	Cs	Cs4g01830.1	40.6242
OG0000906	Cs	Cs5g01130.1	30.0918
OG0000906	Cs	Cs5g01130.2	0.306154
OG0000906	Cs	Cs5g01130.3	0
OG0000906	Cr	MSYJ270270.1	5.56675
OG0000906	Cr	MSYJ270270.2	10.7347
OG0000906	Cr	MSYJ270270.3	5.56675
OG0000906	Cr	MSYJ270270.4	5.56675
OG0000907	Cs	Cs1g04520.1	0
OG0000907	Cs	Cs6g20670.1	0
OG0000907	Cs	Cs8g11150.1	0
OG0000907	Cs	Cs8g13980.1	0
OG0000907	Cr	MSYJ081290.1	0
OG0000907	Cr	MSYJ081360.1	0
OG0000907	Cr	MSYJ249210.1	0
OG0000907	Cr	MSYJ278390.1	0
OG0000908	Cs	Cs1g05950.1	1.57553
OG0000908	Cs	Cs2g30380.4	0.155943
OG0000908	Cr	MSYJ193210.1	8.44559
OG0000908	Cr	MSYJ193210.2	8.44559
OG0000908	Cr	MSYJ193210.5	0
OG0000908	Cr	MSYJ193210.7	0
OG0000908	Cr	MSYJ193210.8	0
OG0000908	Cr	MSYJ282870.1	8.12556
OG0000909	Cs	Cs7g10610.1	10.9942
OG0000909	Cs	Cs7g10610.2	5.28698
OG0000909	Cr	MSYJ263950.1	2.36986
OG0000909	Cr	MSYJ263950.2	2.36986
OG0000909	Cr	MSYJ263950.3	2.36986
OG0000909	Cr	MSYJ263950.4	2.36986
OG0000909	Cr	MSYJ263950.5	2.36986
OG0000909	Cr	MSYJ263950.6	2.36986
OG0000910	Cs	Cs1g18630.1	15.6743
OG0000910	Cs	Cs1g18630.2	0
OG0000910	Cs	Cs1g18630.3	0.11357
OG0000910	Cs	Cs1g18630.4	1.38142
OG0000910	Cr	MSYJ049490.1	1.04693
OG0000910	Cr	MSYJ049490.2	1.04693
OG0000910	Cr	MSYJ049490.3	1.04693
OG0000910	Cr	MSYJ049490.4	12.3626
OG0000911	Cs	Cs5g32220.1	6.10049
OG0000911	Cs	Cs5g32220.2	0.229677
OG0000911	Cs	Cs5g32220.3	8.85095
OG0000911	Cs	Cs5g32220.4	0.460733
OG0000911	Cs	Cs5g32220.5	10.2906
OG0000911	Cs	Cs5g32220.6	0
OG0000911	Cr	MSYJ217890.1	12.1645
OG0000911	Cr	MSYJ217890.2	12.1645
OG0000912	Cr	MSYJ040120.1	0
OG0000912	Cr	MSYJ164830.1	4.54263
OG0000912	Cr	MSYJ181640.1	0.0509023
OG0000912	Cr	MSYJ187420.1	0.152431
OG0000912	Cr	MSYJ192410.1	0.281972
OG0000912	Cr	MSYJ225720.1	0.380419
OG0000912	Cr	MSYJ230720.1	0.314187
OG0000912	Cr	MSYJ286910.1	0
OG0000913	Cs	Cs2g26050.1	2.67097e-07
OG0000913	Cs	Cs2g26050.3	3.02528
OG0000913	Cs	Cs2g26050.4	48.7074
OG0000913	Cs	Cs2g26050.6	4.24014
OG0000913	Cs	Cs2g26050.7	1.63894
OG0000913	Cr	MSYJ055640.2	11.4792
OG0000913	Cr	MSYJ055640.3	11.4792
OG0000913	Cr	MSYJ055640.6	11.4792
OG0000914	Cs	Cs8g10420.1	6.63926
OG0000914	Cr	MSYJ012310.1	1.89715
OG0000914	Cr	MSYJ062630.1	0.140056
OG0000914	Cr	MSYJ164110.1	3.43341
OG0000914	Cr	MSYJ169130.1	2.18784
OG0000914	Cr	MSYJ174110.1	0
OG0000914	Cr	MSYJ179700.1	0.353546
OG0000914	Cr	MSYJ274060.1	2.12156
OG0000915	Cs	Cs6g07600.1	1.69326
OG0000915	Cs	Cs6g07600.2	1.89049
OG0000915	Cs	Cs6g07600.4	5.51744
OG0000915	Cr	MSYJ017700.2	3.52547
OG0000915	Cr	MSYJ017700.3	3.52547
OG0000915	Cr	MSYJ017700.5	3.52547
OG0000915	Cr	MSYJ017700.6	3.52547
OG0000915	Cr	MSYJ017700.7	3.52547
OG0000916	Cs	Cs2g20940.1	0.00796779
OG0000916	Cs	Cs2g20940.2	0.573426
OG0000916	Cs	Cs2g20940.3	1.31241
OG0000916	Cs	Cs2g20950.1	0.201422
OG0000916	Cs	Cs2g20960.1	3.36365
OG0000916	Cs	Cs5g31680.1	0.588532
OG0000916	Cr	MSYJ027990.1	2.64176
OG0000916	Cr	MSYJ027990.2	0
OG0000917	Cs	Cs6g16700.1	2.03668
OG0000917	Cs	Cs6g16730.1	57.3098
OG0000917	Cr	MSYJ035670.1	0
OG0000917	Cr	MSYJ035680.1	7.78974
OG0000917	Cr	MSYJ035700.1	0
OG0000917	Cr	MSYJ035710.1	0
OG0000917	Cr	MSYJ200870.1	0
OG0000917	Cr	MSYJ219720.1	0
OG0000918	Cs	Cs5g13340.1	5.08971
OG0000918	Cs	Cs5g13340.2	11.6601
OG0000918	Cr	MSYJ006820.1	1.7568
OG0000918	Cr	MSYJ006820.2	1.7568
OG0000918	Cr	MSYJ006820.3	1.7568
OG0000918	Cr	MSYJ006820.4	1.7568
OG0000918	Cr	MSYJ006820.5	1.7568
OG0000918	Cr	MSYJ006820.6	1.7568
OG0000919	Cs	Cs7g07840.1	5.49468
OG0000919	Cs	Cs7g07840.2	0
OG0000919	Cs	Cs7g07840.3	1.86727
OG0000919	Cr	MSYJ287670.1	0.633182
OG0000919	Cr	MSYJ287670.2	0.633182
OG0000919	Cr	MSYJ287670.3	0.633182
OG0000919	Cr	MSYJ287670.4	0.633182
OG0000919	Cr	MSYJ287670.5	0.633182
OG0000920	Cs	Cs5g31440.1	0.381619
OG0000920	Cr	MSYJ218490.1	13.0553
OG0000920	Cr	MSYJ218500.1	1.61334
OG0000920	Cs	orange1.1t01900.1	1.11883
OG0000920	Cs	orange1.1t01900.2	10.3919
OG0000920	Cs	orange1.1t01900.3	18.1529
OG0000920	Cs	orange1.1t01900.4	2.12152
OG0000920	Cs	orange1.1t01900.5	4.84228
OG0000921	Cs	Cs2g31230.1	1.09146
OG0000921	Cr	MSYJ192350.2	0.812287
OG0000921	Cr	MSYJ192350.4	0.812287
OG0000921	Cr	MSYJ192350.5	0.812287
OG0000921	Cr	MSYJ192350.6	0.812287
OG0000921	Cr	MSYJ192350.7	0.812287
OG0000921	Cr	MSYJ192350.8	0
OG0000921	Cr	MSYJ192350.9	0.812287
OG0000922	Cs	Cs1g21770.1	11.894
OG0000922	Cs	Cs1g21770.2	4.35783
OG0000922	Cs	Cs1g21770.3	1.30663
OG0000922	Cs	Cs1g21770.4	10.2907
OG0000922	Cr	MSYJ046670.1	5.08542
OG0000922	Cr	MSYJ046670.2	5.08542
OG0000922	Cr	MSYJ046670.3	5.08542
OG0000922	Cr	MSYJ046670.4	5.08542
OG0000923	Cs	Cs7g19350.1	1.94529
OG0000923	Cs	Cs7g19350.2	12.0861
OG0000923	Cs	Cs7g19350.3	18.3377
OG0000923	Cs	Cs7g19350.4	11.29
OG0000923	Cr	MSYJ281460.1	10.3204
OG0000923	Cr	MSYJ281460.2	10.3204
OG0000923	Cr	MSYJ281460.3	10.3204
OG0000923	Cr	MSYJ281460.4	6.96603
OG0000924	Cs	Cs2g11400.1	7.41204
OG0000924	Cr	MSYJ132490.1	0.625046
OG0000924	Cr	MSYJ132490.2	0.625046
OG0000924	Cr	MSYJ132490.3	0.625046
OG0000924	Cr	MSYJ132490.4	0.802189
OG0000924	Cr	MSYJ132490.5	0.802189
OG0000924	Cr	MSYJ132490.6	6.13259e-05
OG0000924	Cr	MSYJ132490.7	0.802189
OG0000925	Cr	MSYJ111710.1	1.74493
OG0000925	Cr	MSYJ111710.2	1.34072
OG0000925	Cr	MSYJ111710.3	1.34072
OG0000925	Cr	MSYJ111710.4	33.3885
OG0000925	Cr	MSYJ111710.5	18.0004
OG0000925	Cr	MSYJ111710.6	1.74493
OG0000925	Cs	orange1.1t00530.1	34.552
OG0000925	Cs	orange1.1t00530.2	36.887
OG0000926	Cs	Cs2g28190.1	0.653042
OG0000926	Cs	Cs2g28190.2	0.126239
OG0000926	Cr	MSYJ059010.1	0.359548
OG0000926	Cr	MSYJ059010.2	0.359548
OG0000926	Cr	MSYJ059010.3	0.359548
OG0000926	Cr	MSYJ059010.4	0.359548
OG0000926	Cr	MSYJ059010.5	0.359548
OG0000926	Cr	MSYJ059010.6	0
OG0000927	Cs	Cs4g06350.3	0.691593
OG0000927	Cs	Cs4g06350.4	0
OG0000927	Cs	Cs4g06350.5	6.11811
OG0000927	Cs	Cs4g06350.7	2.51937
OG0000927	Cr	MSYJ122610.3	7.27083e-07
OG0000927	Cr	MSYJ122610.4	0
OG0000927	Cr	MSYJ122610.5	0
OG0000927	Cr	MSYJ122610.6	0
OG0000928	Cs	Cs3g25870.1	4.83873
OG0000928	Cs	Cs3g25870.2	7.1597
OG0000928	Cr	MSYJ255580.1	13.0667
OG0000928	Cr	MSYJ255580.2	0.654403
OG0000928	Cr	MSYJ255580.3	0.654403
OG0000928	Cr	MSYJ255580.4	0.654403
OG0000928	Cr	MSYJ255580.5	0.654403
OG0000928	Cr	MSYJ255580.6	0.654403
OG0000929	Cr	MSYJ136830.1	8.58613
OG0000929	Cr	MSYJ136830.2	8.58613
OG0000929	Cr	MSYJ136830.3	8.58613
